Airline,Source,Destination,Additional_Info,Date,Month,Year,Stop,Arrival_Hour,Arrival_Minute,Dep_Hour,Dep_Minute,Route_1,Route_2,Route_3,Route_4,Route_5,Price
3,0,2,8,21,4,2019,0,15,50,13,0,0,13,24,12,4,4627.332
4,4,3,5,24,6,2019,0,11,50,10,20,1,19,24,12,4,4801.491
1,4,3,8,12,3,2019,1,9,15,16,50,1,6,13,12,4,9094.236
2,3,0,8,12,5,2019,1,14,35,6,40,2,20,3,12,4,5891.7915
3,2,1,8,18,5,2019,1,3,35,21,50,3,32,6,12,4,7152.8496
4,2,1,5,27,5,2019,1,12,35,19,45,3,7,6,12,4,12641.62
4,4,3,8,6,3,2019,0,21,5,19,35,1,19,24,12,4,6431.8926
3,0,2,8,9,5,2019,0,10,5,7,10,0,13,24,12,4,4712.232
3,2,1,8,9,5,2019,1,22,30,7,35,3,20,6,12,4,6553.9673
4,4,3,5,27,6,2019,0,10,15,8,45,1,19,24,12,4,4922.5063
1,3,0,8,6,6,2019,2,5,35,16,50,2,7,11,3,4,11463.281
3,2,1,8,9,6,2019,1,1,30,18,35,3,7,6,12,4,6278.057
4,0,2,8,24,5,2019,0,22,50,19,50,0,13,24,12,4,7330.126
4,3,0,5,15,5,2019,1,10,5,16,30,2,7,3,12,4,9812.3125
10,3,0,8,12,5,2019,1,10,45,20,20,2,14,3,12,4,8850.91
7,2,1,8,21,3,2019,1,19,15,6,0,3,7,6,12,4,11207.471
1,2,1,8,15,6,2019,2,19,15,13,15,3,20,4,5,4,12280.996
4,0,2,5,24,6,2019,0,20,45,17,45,0,13,24,12,4,7269.1562
1,0,5,8,1,3,2019,1,22,10,13,50,0,15,8,12,4,12457.371
1,2,1,8,9,3,2019,2,7,40,6,50,3,9,4,5,4,18663.47
4,3,0,5,6,6,2019,1,19,50,14,5,2,7,3,12,4,10858.197
4,3,0,5,6,6,2019,1,10,5,18,55,2,7,3,12,4,9993.293
8,3,0,7,6,5,2019,0,19,40,17,10,2,5,24,12,4,3902.973
1,3,0,8,12,6,2019,2,5,25,10,0,2,14,0,3,4,12434.991
2,2,1,8,21,4,2019,1,13,35,7,30,3,20,6,12,4,6003.818
4,4,3,8,12,6,2019,0,11,50,10,20,1,19,24,12,4,7172.1455
4,3,0,5,9,6,2019,1,18,15,20,0,2,7,3,12,4,10419.843
8,1,4,7,15,5,2019,0,12,0,9,45,4,8,24,12,4,3451.0999
4,2,1,5,1,6,2019,2,4,25,14,35,3,34,4,5,4,11340.965
4,0,5,8,1,3,2019,1,20,20,11,40,0,7,8,12,4,27577.77
10,0,2,8,24,5,2019,0,12,35,9,45,0,13,24,12,4,4531.8096
10,3,0,8,9,5,2019,1,10,45,7,10,2,14,3,12,4,8607.479
4,0,5,5,18,3,2019,1,9,30,21,25,0,7,8,12,4,10655.183
4,0,5,5,12,3,2019,1,21,20,18,55,0,7,8,12,4,11153.771
10,4,3,8,6,3,2019,1,16,45,14,40,1,14,13,12,4,12441.432
4,0,2,8,3,6,2019,0,11,20,8,20,0,13,24,12,4,7853.4546
6,2,1,8,27,3,2019,1,1,35,12,50,3,7,6,12,4,8286.325
4,4,3,8,15,3,2019,0,4,25,2,55,1,19,24,12,4,4905.7173
4,0,2,8,3,5,2019,0,22,0,18,55,0,13,24,12,4,7641.727
3,2,1,8,9,5,2019,1,7,45,2,0,3,6,6,12,4,6257.57
0,3,0,8,9,4,2019,0,1,20,22,50,2,5,24,12,4,4358.483
3,4,3,8,21,3,2019,0,21,35,20,5,1,19,24,12,4,2913.4033
4,2,1,5,27,3,2019,2,4,25,5,10,3,33,4,5,4,9244.221
10,3,0,8,18,5,2019,1,23,25,17,0,2,14,3,12,4,9555.571
3,2,1,8,12,6,2019,1,22,30,16,10,3,20,6,12,4,6754.4214
3,2,1,8,15,6,2019,1,1,30,17,10,3,7,6,12,4,5797.377
6,2,1,8,6,6,2019,1,12,35,6,0,3,7,6,12,4,11872.979
1,2,1,8,27,3,2019,2,19,15,6,50,3,9,4,5,4,12237.411
1,2,1,8,27,5,2019,2,19,15,16,40,3,0,4,5,4,9713.165
4,3,0,8,1,4,2019,1,21,5,20,25,2,14,3,12,4,11595.871
4,3,0,8,24,5,2019,1,10,55,9,35,2,14,3,12,4,13627.408
10,0,2,8,15,5,2019,0,23,50,21,0,0,13,24,12,4,5043.5093
4,2,1,8,3,3,2019,1,18,50,15,5,3,7,6,12,4,17288.055
4,3,0,5,24,5,2019,1,23,35,16,30,2,7,3,12,4,10525.024
1,2,1,8,3,6,2019,1,23,0,6,10,3,6,6,12,4,7949.6084
0,3,0,8,12,3,2019,0,12,15,9,45,2,5,24,12,4,4851.4106
6,2,1,8,15,5,2019,1,1,30,10,0,3,7,6,12,4,9548.003
3,0,2,8,15,5,2019,0,2,20,23,30,0,13,24,12,4,4332.946
4,2,1,8,27,5,2019,2,4,25,5,30,3,28,4,5,4,15121.198
4,2,1,8,12,6,2019,2,12,35,21,25,3,21,4,5,4,13274.75
1,2,1,8,9,6,2019,0,8,0,5,10,3,10,24,12,4,5371.1987
4,0,2,8,24,5,2019,0,18,10,15,15,0,13,24,12,4,7061.8384
3,4,3,8,15,5,2019,0,20,35,19,5,1,19,24,12,4,2833.2485
3,3,0,8,24,5,2019,0,0,5,21,25,2,5,24,12,4,4811.3394
4,3,0,5,21,5,2019,1,20,45,21,10,2,7,3,12,4,10951.003
3,0,5,8,15,3,2019,0,21,45,18,55,0,13,24,12,4,8591.752
8,2,1,8,21,5,2019,1,13,15,8,45,3,38,6,12,4,5339.7188
1,1,4,8,27,6,2019,0,13,55,11,40,4,8,24,12,4,3940.7622
4,3,0,5,1,5,2019,1,20,45,14,5,2,7,3,12,4,10077.1875
1,3,0,8,1,4,2019,1,11,10,16,50,2,7,3,12,4,7561.34
0,0,2,8,9,5,2019,0,2,45,23,55,0,13,24,12,4,4492.151
0,3,0,8,1,5,2019,1,19,25,7,35,2,14,3,12,4,5705.4053
4,2,1,8,1,6,2019,1,4,25,22,50,3,7,6,12,4,14647.568
4,3,0,8,9,5,2019,1,10,5,14,5,2,7,3,12,4,14053.779
8,4,3,7,18,5,2019,0,14,45,13,15,1,19,24,12,4,2028.334
3,3,0,8,9,5,2019,1,20,5,15,15,2,20,3,12,4,5142.1284
8,0,2,7,9,6,2019,0,12,20,9,30,0,13,24,12,4,4251.661
4,2,1,5,3,6,2019,1,4,25,15,0,3,7,6,12,4,10382.402
1,2,1,8,21,5,2019,1,19,15,7,0,3,7,6,12,4,8976.617
3,1,4,8,24,5,2019,0,21,55,19,35,4,8,24,12,4,3820.7507
1,2,1,8,12,5,2019,0,17,10,14,10,3,10,24,12,4,6488.593
4,3,0,5,15,5,2019,1,12,0,14,5,2,7,3,12,4,10020.938
3,2,1,8,9,3,2019,1,16,10,8,35,3,20,6,12,4,7978.4204
2,0,2,8,27,4,2019,0,14,30,11,40,0,13,24,12,4,4017.155
6,2,1,8,27,5,2019,1,19,0,10,35,3,7,6,12,4,9426.051
10,0,2,8,9,5,2019,0,22,15,19,30,0,13,24,12,4,5004.6357
8,4,3,8,21,6,2019,0,14,45,13,15,1,19,24,12,4,2036.243
1,0,5,8,9,3,2019,0,8,45,5,45,0,13,24,12,4,6425.859
4,2,1,8,15,6,2019,2,4,25,18,20,3,1,4,5,4,14546.214
4,3,0,8,24,5,2019,1,12,0,21,10,2,7,3,12,4,14635.928
10,0,5,8,1,3,2019,0,12,35,9,50,0,13,24,12,4,15263.452
4,2,1,8,27,5,2019,2,19,0,11,40,3,29,4,5,4,20349.271
4,2,1,5,21,3,2019,1,4,25,22,0,3,7,6,12,4,7184.482
1,3,0,8,27,4,2019,0,16,45,14,15,2,5,24,12,4,5327.3857
6,2,1,5,27,5,2019,1,21,0,10,0,3,7,6,12,4,8022.1157
2,2,1,8,1,6,2019,1,19,35,10,35,3,7,6,12,4,6833.311
4,3,0,5,24,5,2019,1,16,20,8,25,2,7,3,12,4,10471.105
6,2,1,8,24,6,2019,1,19,0,7,0,3,7,6,12,4,12217.902
4,0,2,8,27,6,2019,0,8,45,6,0,0,13,24,12,4,7928.129
6,2,1,8,15,5,2019,1,21,0,11,40,3,7,6,12,4,8001.8413
4,2,1,5,1,6,2019,2,4,25,5,30,3,28,4,5,4,10455.269
3,2,1,8,21,5,2019,1,21,0,11,25,3,7,6,12,4,6828.392
8,4,3,8,1,4,2019,0,14,45,13,15,1,19,24,12,4,2253.67
6,2,1,5,27,5,2019,1,21,0,13,0,3,7,6,12,4,7512.7847
4,2,1,8,21,5,2019,2,12,35,9,40,3,28,4,5,4,14671.229
0,3,0,8,27,4,2019,0,12,55,10,20,2,5,24,12,4,4211.8457
4,3,0,5,21,5,2019,1,22,5,9,35,2,14,3,12,4,11777.01
8,2,1,8,12,6,2019,1,11,20,6,5,3,33,6,12,4,6046.3003
4,3,0,8,9,6,2019,1,19,10,9,35,2,14,3,12,4,14079.219
6,2,1,8,9,5,2019,1,1,30,18,0,3,7,6,12,4,9225.55
4,2,1,8,6,6,2019,1,4,25,9,0,3,7,6,12,4,14340.642
3,3,0,8,24,4,2019,1,20,30,15,15,2,20,3,12,4,4754.9585
3,2,1,8,24,6,2019,1,22,30,14,20,3,20,6,12,4,6394.2344
4,0,2,5,12,4,2019,0,18,10,15,15,0,13,24,12,4,4806.3696
1,3,0,8,24,3,2019,1,21,50,9,25,2,7,3,12,4,10710.1455
4,2,1,8,27,6,2019,2,12,35,9,25,3,32,4,5,4,13809.693
4,2,1,5,6,6,2019,1,19,0,19,15,3,7,6,12,4,10354.862
1,2,1,8,27,3,2019,1,19,15,4,0,3,7,6,12,4,7454.738
6,2,1,8,6,6,2019,1,19,15,9,15,3,7,6,12,4,8508.466
3,2,1,8,6,3,2019,1,16,10,6,40,3,20,6,12,4,6844.8784
4,2,1,5,24,6,2019,1,19,0,9,0,3,7,6,12,4,9902.571
3,2,1,8,3,3,2019,1,15,30,9,10,3,7,6,12,4,14898.883
4,3,0,8,18,5,2019,1,22,5,9,35,2,14,3,12,4,14011.101
3,2,1,8,3,6,2019,1,22,30,7,35,3,20,6,12,4,7310.8354
8,3,0,8,15,5,2019,0,11,25,9,0,2,5,24,12,4,4028.9385
3,0,5,8,9,3,2019,0,10,5,7,10,0,13,24,12,4,7413.0137
10,3,0,8,9,5,2019,1,22,40,20,20,2,14,3,12,4,7975.456
1,2,1,8,12,6,2019,2,7,40,5,55,3,34,4,5,4,11290.388
4,2,1,8,3,3,2019,2,4,25,19,10,3,0,4,5,4,21994.242
4,3,0,8,9,5,2019,1,22,35,14,5,2,7,3,12,4,14980.858
4,4,3,5,18,5,2019,0,4,20,2,55,1,19,24,12,4,4434.167
1,3,0,8,24,3,2019,0,16,45,14,15,2,5,24,12,4,7762.8975
8,4,3,7,9,6,2019,0,7,15,5,45,1,19,24,12,4,2553.5647
4,3,0,5,1,5,2019,1,19,50,8,25,2,7,3,12,4,10552.741
4,2,1,5,1,6,2019,1,19,0,22,50,3,7,6,12,4,10413.957
6,2,1,8,6,3,2019,1,19,15,12,50,3,7,6,12,4,14276.949
4,2,1,5,3,6,2019,1,12,35,7,5,3,7,6,12,4,10821.529
3,4,3,8,1,3,2019,0,20,30,19,5,1,19,24,12,4,10644.851
6,2,1,8,12,6,2019,1,1,30,10,20,3,7,6,12,4,7670.5986
3,0,2,8,12,4,2019,0,1,0,22,10,0,13,24,12,4,4459.2026
4,2,1,8,3,3,2019,1,18,50,20,50,3,7,6,12,4,16773.988
3,3,0,8,6,3,2019,0,12,20,9,35,2,5,24,12,4,4932.469
1,2,1,8,18,5,2019,2,19,15,12,0,3,28,4,5,4,10244.779
8,1,4,8,6,5,2019,0,12,0,9,45,4,8,24,12,4,3606.5623
4,2,1,5,1,6,2019,1,19,0,9,0,3,7,6,12,4,10728.986
4,3,0,8,12,5,2019,1,18,0,17,0,2,14,3,12,4,12577.591
4,0,2,5,18,6,2019,0,22,0,18,55,0,13,24,12,4,6623.8765
4,2,1,5,24,6,2019,1,19,0,19,45,3,7,6,12,4,10165.866
10,2,1,8,21,4,2019,0,9,10,6,0,3,10,24,12,4,6552.941
4,2,1,5,9,5,2019,1,12,35,22,50,3,7,6,12,4,12252.627
8,3,0,7,3,4,2019,0,0,40,22,20,2,5,24,12,4,3677.6658
1,0,2,8,6,6,2019,0,16,10,13,20,0,13,24,12,4,6632.0044
4,2,1,5,12,6,2019,1,19,0,11,30,3,7,6,12,4,10493.318
6,2,1,8,15,6,2019,1,16,10,9,45,3,20,6,12,4,9826.158
6,2,1,8,9,6,2019,1,19,0,7,30,3,7,6,12,4,10480.056
4,3,0,5,24,3,2019,1,4,45,16,55,2,7,3,12,4,10485.202
4,3,0,5,12,5,2019,1,23,35,14,5,2,7,3,12,4,10177.545
8,3,0,7,18,4,2019,0,9,30,6,55,2,5,24,12,4,4037.7012
3,2,1,8,15,6,2019,1,22,30,6,50,3,20,6,12,4,6249.256
4,2,1,5,12,6,2019,1,12,35,17,30,3,7,6,12,4,10138.709
3,2,1,8,24,5,2019,1,3,35,21,50,3,32,6,12,4,6525.7944
6,2,1,8,9,6,2019,1,21,0,7,0,3,7,6,12,4,7393.1997
1,0,5,8,6,3,2019,2,16,20,6,45,0,7,21,6,4,15069.204
4,2,1,5,21,3,2019,2,18,50,9,40,3,28,4,5,4,8924.04
6,2,1,8,6,6,2019,1,19,0,8,30,3,7,6,12,4,10894.211
1,2,1,8,3,6,2019,2,19,15,18,45,3,28,4,5,4,12725.061
4,0,2,5,9,5,2019,0,14,5,11,10,0,13,24,12,4,4470.7046
2,2,1,8,27,5,2019,1,19,35,14,25,3,7,6,12,4,9071.365
1,2,1,8,1,6,2019,1,19,15,13,0,3,7,6,12,4,9690.326
6,2,1,8,27,6,2019,1,19,0,9,0,3,7,6,12,4,11991.422
4,2,1,8,21,5,2019,1,19,0,19,15,3,7,6,12,4,15551.7295
8,1,4,7,24,5,2019,0,20,5,17,45,4,8,24,12,4,3630.6511
1,2,1,8,21,4,2019,1,23,0,9,45,3,6,6,12,4,7742.4224
3,2,1,8,6,6,2019,1,12,10,6,50,3,20,6,12,4,5667.778
4,2,1,5,21,3,2019,2,4,25,6,20,3,24,4,5,4,8754.756
4,3,0,8,6,5,2019,1,22,5,9,35,2,14,3,12,4,13184.837
10,0,2,8,21,6,2019,0,12,35,9,45,0,13,24,12,4,4703.603
8,4,3,8,21,5,2019,0,0,15,22,45,1,19,24,12,4,1839.0416
4,3,0,5,24,3,2019,1,16,20,18,55,2,7,3,12,4,10761.216
4,2,1,8,9,4,2019,2,12,35,19,10,3,0,4,5,4,9366.799
8,3,0,7,24,4,2019,0,11,25,9,0,2,5,24,12,4,3937.316
4,3,0,5,18,5,2019,1,12,0,20,0,2,7,3,12,4,10289.43
10,1,4,8,12,5,2019,0,9,20,7,5,4,8,24,12,4,3835.153
3,2,1,8,15,5,2019,1,12,10,7,35,3,20,6,12,4,5370.808
1,3,0,8,6,5,2019,2,1,20,10,0,2,14,7,3,4,13862.099
4,2,1,5,27,3,2019,2,18,50,6,20,3,24,4,5,4,9243.853
4,3,0,5,21,5,2019,1,14,25,20,25,2,14,3,12,4,9768.589
3,2,1,8,24,4,2019,1,12,30,7,15,3,33,6,12,4,5100.0566
3,4,3,8,24,3,2019,0,7,45,6,20,1,19,24,12,4,3294.2983
1,0,2,8,24,6,2019,0,19,45,17,0,0,13,24,12,4,6940.071
4,3,0,8,6,5,2019,1,20,45,14,5,2,7,3,12,4,14648.576
4,3,0,5,6,5,2019,1,12,0,6,30,2,7,3,12,4,9770.14
4,2,1,8,1,6,2019,2,4,25,9,40,3,28,4,5,4,13008.927
1,0,2,8,12,4,2019,0,19,45,17,0,0,13,24,12,4,5840.1895
6,2,1,8,6,3,2019,1,21,0,8,0,3,7,6,12,4,15868.941
8,4,3,7,3,6,2019,0,0,15,22,45,1,19,24,12,4,1908.0417
4,4,3,8,1,3,2019,0,17,20,15,50,1,19,24,12,4,9730.489
4,3,0,8,1,4,2019,1,4,40,20,0,2,7,3,12,4,12821.277
4,3,0,5,6,5,2019,1,22,5,17,0,2,14,3,12,4,9608.653
8,1,4,8,18,6,2019,0,10,35,8,20,4,8,24,12,4,3515.4255
1,2,1,8,3,6,2019,2,19,15,16,40,3,0,4,5,4,9711.52
4,0,2,8,6,6,2019,0,18,10,15,15,0,13,24,12,4,8006.736
3,3,0,8,6,4,2019,1,23,15,19,35,2,2,3,12,4,3595.3152
1,2,1,8,27,5,2019,2,19,15,19,45,3,0,4,5,4,10148.02
3,2,1,8,15,4,2019,1,12,30,7,15,3,33,6,12,4,5427.3047
4,2,1,8,9,6,2019,2,19,0,5,30,3,21,4,5,4,13226.678
4,2,1,8,21,5,2019,2,19,0,5,30,3,28,4,5,4,15081.279
0,2,1,8,9,6,2019,1,7,10,16,45,3,6,6,12,4,10329.556
4,3,0,8,6,6,2019,1,8,15,21,10,2,7,3,12,4,14365.029
4,3,0,8,6,5,2019,1,4,40,21,10,2,7,3,12,4,14067.356
3,0,2,8,6,5,2019,0,19,55,16,55,0,13,24,12,4,4695.4766
6,2,1,8,24,6,2019,1,1,30,16,0,3,7,6,12,4,13641.875
4,0,2,5,1,5,2019,0,22,50,19,50,0,13,24,12,4,5305.245
1,3,0,8,9,3,2019,0,23,20,20,45,2,5,24,12,4,5545.586
4,0,5,8,15,3,2019,0,22,35,19,55,0,13,24,12,4,9206.266
1,2,1,8,9,5,2019,2,7,40,10,55,3,16,4,5,4,12154.014
0,2,1,8,18,5,2019,1,22,25,16,45,3,6,6,12,4,7769.1655
4,0,5,8,18,3,2019,1,16,10,8,0,0,7,8,12,4,11609.646
4,2,1,5,18,5,2019,1,12,35,2,15,3,7,6,12,4,12476.633
6,2,1,8,24,6,2019,1,19,15,9,0,3,7,6,12,4,14197.714
3,4,3,8,24,3,2019,0,10,40,9,10,1,19,24,12,4,4566.4683
1,3,0,8,12,6,2019,1,4,40,19,0,2,20,3,12,4,6161.321
4,2,1,5,21,3,2019,2,18,50,5,30,3,28,4,5,4,9147.3
1,2,1,8,9,3,2019,1,9,25,12,30,3,33,6,12,4,11573.615
6,2,1,8,21,5,2019,1,1,30,15,15,3,7,6,12,4,9845.011
3,0,5,8,21,3,2019,0,0,15,21,20,0,13,24,12,4,4500.308
1,3,0,8,15,5,2019,2,18,30,12,0,2,2,4,3,4,10672.882
4,3,0,8,21,5,2019,1,19,10,17,0,2,14,3,12,4,13908.669
4,0,2,8,3,6,2019,0,8,45,6,0,0,13,24,12,4,7907.1396
6,2,1,8,21,5,2019,1,19,0,11,40,3,7,6,12,4,10260.403
4,0,5,5,21,3,2019,1,20,20,5,45,0,7,8,12,4,7677.059
4,0,5,8,6,3,2019,1,11,25,20,35,0,7,8,12,4,17752.545
4,3,0,5,12,5,2019,1,4,40,16,30,2,7,3,12,4,9008.016
4,2,1,5,27,6,2019,2,19,0,5,30,3,28,4,5,4,10365.955
6,2,1,8,21,3,2019,1,19,15,13,0,3,7,6,12,4,12473.398
2,2,1,8,6,3,2019,1,12,50,7,0,3,7,6,12,4,10749.181
4,0,2,8,9,6,2019,0,22,50,19,50,0,13,24,12,4,8165.2095
4,3,0,5,1,5,2019,1,22,5,9,35,2,14,3,12,4,11392.542
3,0,2,8,24,6,2019,0,3,15,0,25,0,13,24,12,4,3521.6455
3,2,1,8,9,5,2019,1,21,0,8,30,3,7,6,12,4,7137.4883
1,3,0,8,12,6,2019,1,21,50,9,25,2,7,3,12,4,8097.11
1,3,0,8,6,5,2019,2,9,50,9,10,2,2,14,3,4,8387.214
1,0,5,8,21,3,2019,2,21,25,10,30,0,43,14,6,4,7240.6436
4,2,1,5,27,3,2019,2,4,25,5,10,3,33,4,5,4,9244.221
3,4,3,8,1,6,2019,0,20,35,19,5,1,19,24,12,4,2596.9211
4,3,0,8,9,5,2019,1,19,50,8,25,2,7,3,12,4,14497.24
2,2,1,8,15,6,2019,1,19,35,14,25,3,7,6,12,4,8256.966
4,2,1,5,21,5,2019,2,12,35,9,40,3,28,4,5,4,13063.588
4,2,1,8,21,3,2019,2,4,25,9,40,3,28,4,5,4,11591.402
0,0,2,8,1,4,2019,0,13,55,11,10,0,13,24,12,4,4678.707
8,1,4,8,3,5,2019,0,12,0,9,45,4,8,24,12,4,3532.2605
4,2,1,5,27,3,2019,1,4,25,9,0,3,7,6,12,4,6621.358
3,2,1,8,3,6,2019,1,1,30,17,30,3,7,6,12,4,6475.993
3,2,1,8,21,5,2019,1,18,10,6,50,3,20,6,12,4,6714.0596
1,2,1,8,24,6,2019,1,23,0,9,45,3,6,6,12,4,8645.895
10,0,2,8,3,4,2019,0,19,35,17,0,0,13,24,12,4,5787.6953
1,2,1,8,15,6,2019,2,19,15,16,55,3,9,4,5,4,13995.055
4,2,1,5,6,6,2019,2,4,25,19,30,3,28,4,5,4,10531.996
3,3,0,8,3,3,2019,0,0,5,21,25,2,5,24,12,4,5328.1016
1,2,1,8,9,5,2019,2,19,15,17,15,3,20,4,5,4,12385.581
4,0,5,8,1,3,2019,1,0,45,8,0,0,7,8,12,4,27022.352
4,2,1,8,3,6,2019,2,12,35,14,35,3,34,4,5,4,13376.49
1,3,0,8,1,5,2019,0,23,20,20,45,2,5,24,12,4,4847.993
6,2,1,8,3,6,2019,1,21,0,10,20,3,7,6,12,4,9033.565
4,2,1,5,21,5,2019,1,4,25,19,15,3,7,6,12,4,12833.248
4,2,1,5,21,5,2019,1,4,25,16,0,3,7,6,12,4,12851.068
3,2,1,8,27,3,2019,1,10,10,5,35,3,32,6,12,4,5447.9697
4,3,0,5,6,5,2019,1,4,40,21,10,2,7,3,12,4,8636.464
4,0,2,5,15,6,2019,0,20,45,17,45,0,13,24,12,4,6710.526
6,2,1,5,18,5,2019,1,19,15,10,0,3,7,6,12,4,11311.015
6,2,1,5,27,5,2019,1,19,15,13,0,3,7,6,12,4,10400.027
3,0,2,8,1,4,2019,0,0,15,21,15,0,13,24,12,4,3990.1187
4,0,5,8,6,3,2019,1,10,25,14,5,0,7,8,12,4,15545.2295
4,3,0,5,21,5,2019,1,8,15,18,55,2,7,3,12,4,9547.501
4,2,1,8,3,3,2019,1,4,25,15,5,3,7,6,12,4,17431.787
1,3,0,8,6,6,2019,2,5,25,7,0,2,14,0,3,4,12330.127
8,4,3,8,1,6,2019,0,0,15,22,45,1,19,24,12,4,2477.1235
3,0,5,8,3,3,2019,1,21,35,16,50,0,34,8,12,4,11865.907
10,0,2,8,21,6,2019,0,19,35,17,0,0,13,24,12,4,4949.7104
6,2,1,8,21,3,2019,1,15,30,2,15,3,7,6,12,4,12921.791
2,3,0,8,6,6,2019,1,0,15,16,40,2,0,3,12,4,7553.9917
4,3,0,5,9,6,2019,1,23,35,20,25,2,14,3,12,4,10527.508
4,2,1,8,21,3,2019,2,18,50,18,25,3,3,4,5,4,12239.963
1,0,5,8,3,3,2019,1,22,45,5,50,0,9,8,12,4,11863.254
4,2,1,5,9,6,2019,1,19,0,14,0,3,7,6,12,4,10439.496
3,2,1,8,24,6,2019,1,22,30,7,35,3,20,6,12,4,6445.6694
4,0,2,5,3,4,2019,0,20,45,17,45,0,13,24,12,4,4323.273
4,3,0,8,24,3,2019,1,20,40,8,25,2,7,3,12,4,13406.084
3,2,1,8,9,3,2019,1,22,20,7,35,3,20,6,12,4,7436.3223
2,3,0,8,21,6,2019,0,17,55,15,20,2,5,24,12,4,4107.73
3,4,3,8,1,5,2019,0,4,5,2,35,1,19,24,12,4,4925.004
4,0,5,8,6,3,2019,1,19,10,11,40,0,7,8,12,4,18239.73
1,0,5,8,1,3,2019,2,23,25,6,45,0,7,2,6,4,18461.38
4,2,1,8,27,5,2019,1,19,0,19,45,3,7,6,12,4,15836.212
0,3,0,8,3,5,2019,0,1,20,22,50,2,5,24,12,4,4493.974
6,2,1,8,6,5,2019,1,19,0,8,30,3,7,6,12,4,9865.583
10,3,0,8,18,5,2019,1,22,40,20,20,2,14,3,12,4,8814.308
0,0,2,8,12,6,2019,0,7,45,4,55,0,13,24,12,4,4630.2954
4,3,0,8,9,6,2019,1,19,10,20,25,2,14,3,12,4,13443.04
1,2,1,8,24,6,2019,2,7,40,13,20,3,42,4,5,4,12704.352
1,2,1,8,9,6,2019,2,7,40,6,50,3,9,4,5,4,13675.065
10,1,4,8,21,5,2019,0,20,5,17,45,4,8,24,12,4,11697.857
3,3,0,8,27,4,2019,0,0,5,21,25,2,5,24,12,4,4583.6484
10,0,2,8,21,6,2019,0,14,20,11,30,0,13,24,12,4,4600.9453
1,0,5,8,24,3,2019,0,16,10,13,20,0,13,24,12,4,5648.8784
4,2,1,5,1,6,2019,1,19,0,19,45,3,7,6,12,4,10380.0205
4,3,0,8,21,5,2019,1,10,55,9,35,2,14,3,12,4,13597.307
4,3,0,8,9,6,2019,1,14,25,20,25,2,14,3,12,4,12813.806
3,2,1,8,18,5,2019,1,21,0,7,30,3,7,6,12,4,6929.327
4,2,1,5,9,5,2019,1,4,25,22,50,3,7,6,12,4,12162.748
0,3,0,8,18,5,2019,1,10,40,22,40,2,14,3,12,4,5542.3423
3,2,1,8,15,6,2019,0,17,40,14,25,3,10,24,12,4,5449.7085
1,2,1,8,3,3,2019,2,19,15,5,55,3,4,4,5,4,14382.171
3,0,2,8,6,4,2019,0,3,25,0,30,0,13,24,12,4,4137.367
3,0,2,8,9,6,2019,0,15,50,13,0,0,13,24,12,4,4090.853
8,1,4,8,1,6,2019,0,20,5,17,45,4,8,24,12,4,4931.482
1,0,5,8,24,3,2019,0,12,45,10,0,0,13,24,12,4,5814.8174
3,0,2,8,21,5,2019,0,4,15,1,30,0,13,24,12,4,4063.6177
4,3,0,5,24,3,2019,1,19,40,8,25,2,7,3,12,4,10270.741
1,2,1,8,15,5,2019,1,8,15,6,10,3,6,6,12,4,8602.969
1,4,3,8,18,3,2019,0,15,25,13,55,1,19,24,12,4,2893.24
4,3,0,8,24,3,2019,1,9,15,19,45,2,7,3,12,4,14216.581
4,3,0,8,1,5,2019,1,4,40,16,30,2,7,3,12,4,14423.952
6,2,1,8,21,5,2019,1,1,30,13,0,3,7,6,12,4,9883.802
4,2,1,5,6,3,2019,1,4,25,16,0,3,7,6,12,4,13681.271
4,3,0,5,24,3,2019,1,18,10,8,25,2,7,3,12,4,10316.313
6,2,1,8,27,3,2019,1,15,30,7,30,3,7,6,12,4,9914.253
4,0,5,8,6,3,2019,1,20,20,5,45,0,7,8,12,4,17164.258
4,2,1,5,27,6,2019,2,4,25,20,0,3,1,4,5,4,12575.393
1,2,1,8,27,3,2019,0,21,10,18,5,3,10,24,12,4,5007.9175
4,3,0,5,1,5,2019,1,8,15,20,0,2,7,3,12,4,9145.3955
8,4,3,7,24,3,2019,0,14,30,13,10,1,19,24,12,4,2141.7073
3,2,1,8,9,3,2019,0,14,0,10,45,3,10,24,12,4,6600.6426
4,2,1,8,27,6,2019,2,12,35,21,25,3,21,4,5,4,13375.334
4,2,1,5,27,3,2019,1,19,45,18,15,3,7,6,12,4,6137.171
1,3,0,8,9,5,2019,2,23,15,5,50,2,25,9,3,4,11917.006
3,0,2,8,1,5,2019,0,22,50,20,0,0,13,24,12,4,4660.802
1,2,1,8,3,3,2019,1,23,0,20,30,3,6,6,12,4,14071.662
8,4,3,8,1,4,2019,0,7,15,5,45,1,19,24,12,4,3867.567
4,3,0,5,24,5,2019,1,19,50,6,30,2,7,3,12,4,10411.164
4,2,1,8,6,6,2019,2,19,0,9,40,3,28,4,5,4,13750.01
10,3,0,8,21,5,2019,1,23,25,7,10,2,14,3,12,4,9182.682
4,0,5,5,21,3,2019,1,20,20,7,0,0,7,8,12,4,7279.521
3,2,1,8,1,6,2019,1,16,10,7,35,3,20,6,12,4,6315.3066
3,3,0,8,6,6,2019,1,23,45,19,20,2,20,3,12,4,4622.2153
