Additional_Info,Airline,Destination,Source,Date,Month,Year,Stop,Arrival_Hour,Arrival_Minute,Dep_Hour,Dep_Minute,Route_1,Route_2,Route_3,Route_4,Route_5,Price
8,3,2,0,9,5,2019,0,10,5,7,10,0,13,24,12,4,4928.139
8,3,1,2,9,5,2019,1,22,30,7,35,3,20,6,12,4,27740.69
5,4,3,4,27,6,2019,0,10,15,8,45,1,19,24,12,4,9396.624
8,1,0,3,6,6,2019,2,5,35,16,50,2,7,11,3,4,48045.734
8,3,1,2,9,6,2019,1,1,30,18,35,3,7,6,12,4,25480.145
8,4,2,0,24,5,2019,0,22,50,19,50,0,13,24,12,4,269.27606
5,4,0,3,15,5,2019,1,10,5,16,30,2,7,3,12,4,60021.973
8,10,0,3,12,5,2019,1,10,45,20,20,2,14,3,12,4,49333.477
8,7,1,2,21,3,2019,1,19,15,6,0,3,7,6,12,4,29944.885
8,1,1,2,15,6,2019,2,19,15,13,15,3,20,4,5,4,26711.662
5,4,2,0,24,6,2019,0,20,45,17,45,0,13,24,12,4,4975.427
8,1,5,0,1,3,2019,1,22,10,13,50,0,15,8,12,4,22953.697
8,1,1,2,9,3,2019,2,7,40,6,50,3,9,4,5,4,32331.621
5,4,0,3,6,6,2019,1,19,50,14,5,2,7,3,12,4,59960.2
5,4,0,3,6,6,2019,1,10,5,18,55,2,7,3,12,4,58364.242
7,8,0,3,6,5,2019,0,19,40,17,10,2,5,24,12,4,19536.27
8,1,0,3,12,6,2019,2,5,25,10,0,2,14,0,3,4,41181.242
8,2,1,2,21,4,2019,1,13,35,7,30,3,20,6,12,4,27283.268
8,4,3,4,12,6,2019,0,11,50,10,20,1,19,24,12,4,7954.1836
5,4,0,3,9,6,2019,1,18,15,20,0,2,7,3,12,4,59450.34
7,8,4,1,15,5,2019,0,12,0,9,45,4,8,24,12,4,17813.98
5,4,1,2,1,6,2019,2,4,25,14,35,3,34,4,5,4,35056.02
8,4,5,0,1,3,2019,1,20,20,11,40,0,7,8,12,4,29803.17
8,10,2,0,24,5,2019,0,12,35,9,45,0,13,24,12,4,5734.588
8,10,0,3,9,5,2019,1,10,45,7,10,2,14,3,12,4,48461.758
5,4,5,0,18,3,2019,1,9,30,21,25,0,7,8,12,4,18385.125
5,4,5,0,12,3,2019,1,21,20,18,55,0,7,8,12,4,21910.953
8,10,3,4,6,3,2019,1,16,45,14,40,1,14,13,12,4,18361.871
8,4,2,0,3,6,2019,0,11,20,8,20,0,13,24,12,4,4292.9653
8,6,1,2,27,3,2019,1,1,35,12,50,3,7,6,12,4,26745.342
8,4,3,4,15,3,2019,0,4,25,2,55,1,19,24,12,4,7044.28
8,4,2,0,3,5,2019,0,22,0,18,55,0,13,24,12,4,509.03464
8,3,1,2,9,5,2019,1,7,45,2,0,3,6,6,12,4,27790.332
8,0,0,3,9,4,2019,0,1,20,22,50,2,5,24,12,4,18707.783
8,3,3,4,21,3,2019,0,21,35,20,5,1,19,24,12,4,5825.584
5,4,1,2,27,3,2019,2,4,25,5,10,3,33,4,5,4,44748.02
8,10,0,3,18,5,2019,1,23,25,17,0,2,14,3,12,4,46497.855
8,3,1,2,12,6,2019,1,22,30,16,10,3,20,6,12,4,25679.496
8,3,1,2,15,6,2019,1,1,30,17,10,3,7,6,12,4,23832.15
8,6,1,2,6,6,2019,1,12,35,6,0,3,7,6,12,4,29665.625
8,1,1,2,27,3,2019,2,19,15,6,50,3,9,4,5,4,29736.436
8,1,1,2,27,5,2019,2,19,15,16,40,3,0,4,5,4,25569.305
8,4,0,3,1,4,2019,1,21,5,20,25,2,14,3,12,4,40620.74
8,4,0,3,24,5,2019,1,10,55,9,35,2,14,3,12,4,47699.62
8,10,2,0,15,5,2019,0,23,50,21,0,0,13,24,12,4,-100.68243
8,4,1,2,3,3,2019,1,18,50,15,5,3,7,6,12,4,35175.277
5,4,0,3,24,5,2019,1,23,35,16,30,2,7,3,12,4,56829.99
8,1,1,2,3,6,2019,1,23,0,6,10,3,6,6,12,4,29721.936
8,0,0,3,12,3,2019,0,12,15,9,45,2,5,24,12,4,23342.082
8,6,1,2,15,5,2019,1,1,30,10,0,3,7,6,12,4,26019.332
8,3,2,0,15,5,2019,0,2,20,23,30,0,13,24,12,4,2397.133
8,4,1,2,27,5,2019,2,4,25,5,30,3,28,4,5,4,31924.738
8,4,1,2,12,6,2019,2,12,35,21,25,3,21,4,5,4,28370.162
8,1,1,2,9,6,2019,0,8,0,5,10,3,10,24,12,4,15541.913
8,4,2,0,24,5,2019,0,18,10,15,15,0,13,24,12,4,984.975
8,3,3,4,15,5,2019,0,20,35,19,5,1,19,24,12,4,6465.792
8,3,0,3,24,5,2019,0,0,5,21,25,2,5,24,12,4,19265.842
5,4,0,3,21,5,2019,1,20,45,21,10,2,7,3,12,4,59430.914
8,3,5,0,15,3,2019,0,21,45,18,55,0,13,24,12,4,3823.8726
8,8,1,2,21,5,2019,1,13,15,8,45,3,38,6,12,4,29855.42
8,1,4,1,27,6,2019,0,13,55,11,40,4,8,24,12,4,13686.866
5,4,0,3,1,5,2019,1,20,45,14,5,2,7,3,12,4,60267.64
8,1,0,3,1,4,2019,1,11,10,16,50,2,7,3,12,4,52173.473
8,0,2,0,9,5,2019,0,2,45,23,55,0,13,24,12,4,2332.2627
8,0,0,3,1,5,2019,1,19,25,7,35,2,14,3,12,4,50921.0
8,4,1,2,1,6,2019,1,4,25,22,50,3,7,6,12,4,28111.545
8,4,0,3,9,5,2019,1,10,5,14,5,2,7,3,12,4,48436.504
7,8,3,4,18,5,2019,0,14,45,13,15,1,19,24,12,4,6125.8477
8,3,0,3,9,5,2019,1,20,5,15,15,2,20,3,12,4,38893.613
7,8,2,0,9,6,2019,0,12,20,9,30,0,13,24,12,4,4015.0667
5,4,1,2,3,6,2019,1,4,25,15,0,3,7,6,12,4,33899.266
8,1,1,2,21,5,2019,1,19,15,7,0,3,7,6,12,4,29173.26
8,3,4,1,24,5,2019,0,21,55,19,35,4,8,24,12,4,11222.872
8,1,1,2,12,5,2019,0,17,10,14,10,3,10,24,12,4,14605.34
5,4,0,3,15,5,2019,1,12,0,14,5,2,7,3,12,4,57039.363
8,3,1,2,9,3,2019,1,16,10,8,35,3,20,6,12,4,28728.363
8,2,2,0,27,4,2019,0,14,30,11,40,0,13,24,12,4,3975.9006
8,6,1,2,27,5,2019,1,19,0,10,35,3,7,6,12,4,28923.424
8,10,2,0,9,5,2019,0,22,15,19,30,0,13,24,12,4,674.31494
8,8,3,4,21,6,2019,0,14,45,13,15,1,19,24,12,4,5261.9
8,1,5,0,9,3,2019,0,8,45,5,45,0,13,24,12,4,8103.5317
8,4,1,2,15,6,2019,2,4,25,18,20,3,1,4,5,4,24154.14
8,4,0,3,24,5,2019,1,12,0,21,10,2,7,3,12,4,47025.684
8,10,5,0,1,3,2019,0,12,35,9,50,0,13,24,12,4,12748.879
8,4,1,2,27,5,2019,2,19,0,11,40,3,29,4,5,4,35684.453
5,4,1,2,21,3,2019,1,4,25,22,0,3,7,6,12,4,33638.64
8,1,0,3,27,4,2019,0,16,45,14,15,2,5,24,12,4,20638.162
5,6,1,2,27,5,2019,1,21,0,10,0,3,7,6,12,4,34924.348
8,2,1,2,1,6,2019,1,19,35,10,35,3,7,6,12,4,30210.912
5,4,0,3,24,5,2019,1,16,20,8,25,2,7,3,12,4,57571.406
8,6,1,2,24,6,2019,1,19,0,7,0,3,7,6,12,4,28728.46
8,4,2,0,27,6,2019,0,8,45,6,0,0,13,24,12,4,4250.4844
8,6,1,2,15,5,2019,1,21,0,11,40,3,7,6,12,4,28682.512
5,4,1,2,1,6,2019,2,4,25,5,30,3,28,4,5,4,45989.625
8,3,1,2,21,5,2019,1,21,0,11,25,3,7,6,12,4,26514.408
8,8,3,4,1,4,2019,0,14,45,13,15,1,19,24,12,4,4851.372
5,6,1,2,27,5,2019,1,21,0,13,0,3,7,6,12,4,34873.445
8,4,1,2,21,5,2019,2,12,35,9,40,3,28,4,5,4,33404.04
8,0,0,3,27,4,2019,0,12,55,10,20,2,5,24,12,4,20452.95
5,4,0,3,21,5,2019,1,22,5,9,35,2,14,3,12,4,56567.34
8,8,1,2,12,6,2019,1,11,20,6,5,3,33,6,12,4,29670.38
8,4,0,3,9,6,2019,1,19,10,9,35,2,14,3,12,4,49295.582
8,6,1,2,9,5,2019,1,1,30,18,0,3,7,6,12,4,27681.123
8,4,1,2,6,6,2019,1,4,25,9,0,3,7,6,12,4,28124.254
8,3,0,3,24,4,2019,1,20,30,15,15,2,20,3,12,4,45202.895
8,3,1,2,24,6,2019,1,22,30,14,20,3,20,6,12,4,24056.01
5,4,2,0,12,4,2019,0,18,10,15,15,0,13,24,12,4,1354.9038
8,1,0,3,24,3,2019,1,21,50,9,25,2,7,3,12,4,46193.473
8,4,1,2,27,6,2019,2,12,35,9,25,3,32,4,5,4,28092.574
5,4,1,2,6,6,2019,1,19,0,19,15,3,7,6,12,4,35234.355
8,1,1,2,27,3,2019,1,19,15,4,0,3,7,6,12,4,29435.105
8,6,1,2,6,6,2019,1,19,15,9,15,3,7,6,12,4,30777.19
8,3,1,2,6,3,2019,1,16,10,6,40,3,20,6,12,4,28883.152
5,4,1,2,24,6,2019,1,19,0,9,0,3,7,6,12,4,35501.94
8,3,1,2,3,3,2019,1,15,30,9,10,3,7,6,12,4,36813.977
8,4,0,3,18,5,2019,1,22,5,9,35,2,14,3,12,4,46293.504
8,3,1,2,3,6,2019,1,22,30,7,35,3,20,6,12,4,28058.373
8,8,0,3,15,5,2019,0,11,25,9,0,2,5,24,12,4,22839.297
8,3,5,0,9,3,2019,0,10,5,7,10,0,13,24,12,4,6194.8267
8,10,0,3,9,5,2019,1,22,40,20,20,2,14,3,12,4,47138.34
8,1,1,2,12,6,2019,2,7,40,5,55,3,34,4,5,4,27495.191
8,4,1,2,3,3,2019,2,4,25,19,10,3,0,4,5,4,36334.55
8,4,0,3,9,5,2019,1,22,35,14,5,2,7,3,12,4,45918.42
5,4,3,4,18,5,2019,0,4,20,2,55,1,19,24,12,4,8256.528
8,1,0,3,24,3,2019,0,16,45,14,15,2,5,24,12,4,21734.316
7,8,3,4,9,6,2019,0,7,15,5,45,1,19,24,12,4,8177.9
5,4,0,3,1,5,2019,1,19,50,8,25,2,7,3,12,4,60024.07
5,4,1,2,1,6,2019,1,19,0,22,50,3,7,6,12,4,34978.586
8,6,1,2,6,3,2019,1,19,15,12,50,3,7,6,12,4,35259.66
5,4,1,2,3,6,2019,1,12,35,7,5,3,7,6,12,4,37656.277
8,3,3,4,1,3,2019,0,20,30,19,5,1,19,24,12,4,8587.769
8,6,1,2,12,6,2019,1,1,30,10,20,3,7,6,12,4,25991.357
8,3,2,0,12,4,2019,0,1,0,22,10,0,13,24,12,4,2713.4124
8,4,1,2,3,3,2019,1,18,50,20,50,3,7,6,12,4,40168.703
8,3,0,3,6,3,2019,0,12,20,9,35,2,5,24,12,4,23033.41
8,1,1,2,18,5,2019,2,19,15,12,0,3,28,4,5,4,27534.912
8,8,4,1,6,5,2019,0,12,0,9,45,4,8,24,12,4,18418.635
5,4,1,2,1,6,2019,1,19,0,9,0,3,7,6,12,4,37537.984
8,4,0,3,12,5,2019,1,18,0,17,0,2,14,3,12,4,48320.742
5,4,2,0,18,6,2019,0,22,0,18,55,0,13,24,12,4,1303.7878
5,4,1,2,24,6,2019,1,19,0,19,45,3,7,6,12,4,43386.547
8,10,1,2,21,4,2019,0,9,10,6,0,3,10,24,12,4,17154.004
5,4,1,2,9,5,2019,1,12,35,22,50,3,7,6,12,4,33421.152
7,8,0,3,3,4,2019,0,0,40,22,20,2,5,24,12,4,19149.727
8,1,2,0,6,6,2019,0,16,10,13,20,0,13,24,12,4,2522.4844
5,4,1,2,12,6,2019,1,19,0,11,30,3,7,6,12,4,35275.945
8,6,1,2,15,6,2019,1,16,10,9,45,3,20,6,12,4,36100.41
8,6,1,2,9,6,2019,1,19,0,7,30,3,7,6,12,4,29550.268
5,4,0,3,24,3,2019,1,4,45,16,55,2,7,3,12,4,55724.074
5,4,0,3,12,5,2019,1,23,35,14,5,2,7,3,12,4,57789.254
7,8,0,3,18,4,2019,0,9,30,6,55,2,5,24,12,4,19051.854
8,3,1,2,15,6,2019,1,22,30,6,50,3,20,6,12,4,26843.104
5,4,1,2,12,6,2019,1,12,35,17,30,3,7,6,12,4,34141.113
8,3,1,2,24,5,2019,1,3,35,21,50,3,32,6,12,4,25154.56
8,6,1,2,9,6,2019,1,21,0,7,0,3,7,6,12,4,30571.115
8,1,5,0,6,3,2019,2,16,20,6,45,0,7,21,6,4,20485.879
5,4,1,2,21,3,2019,2,18,50,9,40,3,28,4,5,4,47784.65
8,6,1,2,6,6,2019,1,19,0,8,30,3,7,6,12,4,29512.545
8,1,1,2,3,6,2019,2,19,15,18,45,3,28,4,5,4,36811.15
5,4,2,0,9,5,2019,0,14,5,11,10,0,13,24,12,4,3012.6714
8,2,1,2,27,5,2019,1,19,35,14,25,3,7,6,12,4,25764.344
8,1,1,2,1,6,2019,1,19,15,13,0,3,7,6,12,4,31619.133
8,6,1,2,27,6,2019,1,19,0,9,0,3,7,6,12,4,28728.25
8,4,1,2,21,5,2019,1,19,0,19,15,3,7,6,12,4,26956.328
7,8,4,1,24,5,2019,0,20,5,17,45,4,8,24,12,4,16260.583
8,1,1,2,21,4,2019,1,23,0,9,45,3,6,6,12,4,34180.402
8,3,1,2,6,6,2019,1,12,10,6,50,3,20,6,12,4,27596.973
5,4,1,2,21,3,2019,2,4,25,6,20,3,24,4,5,4,48904.062
8,4,0,3,6,5,2019,1,22,5,9,35,2,14,3,12,4,47978.414
8,10,2,0,21,6,2019,0,12,35,9,45,0,13,24,12,4,5853.9297
8,8,3,4,21,5,2019,0,0,15,22,45,1,19,24,12,4,8442.7295
5,4,0,3,24,3,2019,1,16,20,18,55,2,7,3,12,4,56314.3
8,4,1,2,9,4,2019,2,12,35,19,10,3,0,4,5,4,26581.234
7,8,0,3,24,4,2019,0,11,25,9,0,2,5,24,12,4,24191.467
5,4,0,3,18,5,2019,1,12,0,20,0,2,7,3,12,4,56906.21
8,10,4,1,12,5,2019,0,9,20,7,5,4,8,24,12,4,17134.723
8,3,1,2,15,5,2019,1,12,10,7,35,3,20,6,12,4,28003.014
8,1,0,3,6,5,2019,2,1,20,10,0,2,14,7,3,4,43663.53
5,4,1,2,27,3,2019,2,18,50,6,20,3,24,4,5,4,37398.293
5,4,0,3,21,5,2019,1,14,25,20,25,2,14,3,12,4,61019.656
8,3,1,2,24,4,2019,1,12,30,7,15,3,33,6,12,4,27711.596
8,3,3,4,24,3,2019,0,7,45,6,20,1,19,24,12,4,7482.3384
8,1,2,0,24,6,2019,0,19,45,17,0,0,13,24,12,4,3525.6267
8,4,0,3,6,5,2019,1,20,45,14,5,2,7,3,12,4,46977.98
5,4,0,3,6,5,2019,1,12,0,6,30,2,7,3,12,4,58141.414
8,4,1,2,1,6,2019,2,4,25,9,40,3,28,4,5,4,49105.51
8,1,2,0,12,4,2019,0,19,45,17,0,0,13,24,12,4,2588.4211
8,6,1,2,6,3,2019,1,21,0,8,0,3,7,6,12,4,36975.93
7,8,3,4,3,6,2019,0,0,15,22,45,1,19,24,12,4,8853.837
8,4,3,4,1,3,2019,0,17,20,15,50,1,19,24,12,4,10638.185
8,4,0,3,1,4,2019,1,4,40,20,0,2,7,3,12,4,50925.98
5,4,0,3,6,5,2019,1,22,5,17,0,2,14,3,12,4,58018.105
8,8,4,1,18,6,2019,0,10,35,8,20,4,8,24,12,4,13967.912
8,1,1,2,3,6,2019,2,19,15,16,40,3,0,4,5,4,26867.262
8,4,2,0,6,6,2019,0,18,10,15,15,0,13,24,12,4,905.796
8,3,0,3,6,4,2019,1,23,15,19,35,2,2,3,12,4,38979.785
8,1,1,2,27,5,2019,2,19,15,19,45,3,0,4,5,4,37623.92
8,3,1,2,15,4,2019,1,12,30,7,15,3,33,6,12,4,28193.293
8,4,1,2,9,6,2019,2,19,0,5,30,3,21,4,5,4,29390.473
8,4,1,2,21,5,2019,2,19,0,5,30,3,28,4,5,4,28835.383
8,0,1,2,9,6,2019,1,7,10,16,45,3,6,6,12,4,33864.66
8,4,0,3,6,6,2019,1,8,15,21,10,2,7,3,12,4,38241.65
8,4,0,3,6,5,2019,1,4,40,21,10,2,7,3,12,4,48599.188
8,3,2,0,6,5,2019,0,19,55,16,55,0,13,24,12,4,1479.131
8,6,1,2,24,6,2019,1,1,30,16,0,3,7,6,12,4,25055.643
5,4,2,0,1,5,2019,0,22,50,19,50,0,13,24,12,4,1559.2894
8,1,0,3,9,3,2019,0,23,20,20,45,2,5,24,12,4,21486.271
8,4,5,0,15,3,2019,0,22,35,19,55,0,13,24,12,4,3703.9336
8,1,1,2,9,5,2019,2,7,40,10,55,3,16,4,5,4,29801.809
8,0,1,2,18,5,2019,1,22,25,16,45,3,6,6,12,4,33680.895
8,4,5,0,18,3,2019,1,16,10,8,0,0,7,8,12,4,16442.57
5,4,1,2,18,5,2019,1,12,35,2,15,3,7,6,12,4,40302.73
8,6,1,2,24,6,2019,1,19,15,9,0,3,7,6,12,4,29347.752
8,3,3,4,24,3,2019,0,10,40,9,10,1,19,24,12,4,8257.692
8,1,0,3,12,6,2019,1,4,40,19,0,2,20,3,12,4,32022.43
5,4,1,2,21,3,2019,2,18,50,5,30,3,28,4,5,4,39756.523
8,1,1,2,9,3,2019,1,9,25,12,30,3,33,6,12,4,34597.28
8,6,1,2,21,5,2019,1,1,30,15,15,3,7,6,12,4,22387.668
8,3,5,0,21,3,2019,0,0,15,21,20,0,13,24,12,4,3350.9297
8,1,0,3,15,5,2019,2,18,30,12,0,2,2,4,3,4,38099.848
8,4,0,3,21,5,2019,1,19,10,17,0,2,14,3,12,4,47135.574
8,4,2,0,3,6,2019,0,8,45,6,0,0,13,24,12,4,3755.4634
8,6,1,2,21,5,2019,1,19,0,11,40,3,7,6,12,4,28638.154
5,4,5,0,21,3,2019,1,20,20,5,45,0,7,8,12,4,23104.188
8,4,5,0,6,3,2019,1,11,25,20,35,0,7,8,12,4,21338.42
5,4,0,3,12,5,2019,1,4,40,16,30,2,7,3,12,4,60446.07
5,4,1,2,27,6,2019,2,19,0,5,30,3,28,4,5,4,39480.848
8,6,1,2,21,3,2019,1,19,15,13,0,3,7,6,12,4,27662.17
8,2,1,2,6,3,2019,1,12,50,7,0,3,7,6,12,4,36867.63
8,4,2,0,9,6,2019,0,22,50,19,50,0,13,24,12,4,286.98013
5,4,0,3,1,5,2019,1,22,5,9,35,2,14,3,12,4,58590.023
8,3,2,0,24,6,2019,0,3,15,0,25,0,13,24,12,4,3778.587
8,3,1,2,9,5,2019,1,21,0,8,30,3,7,6,12,4,29261.592
8,1,0,3,12,6,2019,1,21,50,9,25,2,7,3,12,4,47880.95
8,1,0,3,6,5,2019,2,9,50,9,10,2,2,14,3,4,44707.195
8,1,5,0,21,3,2019,2,21,25,10,30,0,43,14,6,4,15149.697
5,4,1,2,27,3,2019,2,4,25,5,10,3,33,4,5,4,44748.02
8,3,3,4,1,6,2019,0,20,35,19,5,1,19,24,12,4,6421.677
8,4,0,3,9,5,2019,1,19,50,8,25,2,7,3,12,4,47808.23
8,2,1,2,15,6,2019,1,19,35,14,25,3,7,6,12,4,25584.986
5,4,1,2,21,5,2019,2,12,35,9,40,3,28,4,5,4,47673.81
8,4,1,2,21,3,2019,2,4,25,9,40,3,28,4,5,4,39709.277
8,0,2,0,1,4,2019,0,13,55,11,10,0,13,24,12,4,2529.7456
8,8,4,1,3,5,2019,0,12,0,9,45,4,8,24,12,4,18723.166
5,4,1,2,27,3,2019,1,4,25,9,0,3,7,6,12,4,41134.625
8,3,1,2,3,6,2019,1,1,30,17,30,3,7,6,12,4,26398.865
8,3,1,2,21,5,2019,1,18,10,6,50,3,20,6,12,4,27524.664
8,1,1,2,24,6,2019,1,23,0,9,45,3,6,6,12,4,34378.69
8,10,2,0,3,4,2019,0,19,35,17,0,0,13,24,12,4,1264.6741
8,1,1,2,15,6,2019,2,19,15,16,55,3,9,4,5,4,29326.27
5,4,1,2,6,6,2019,2,4,25,19,30,3,28,4,5,4,33765.02
8,3,0,3,3,3,2019,0,0,5,21,25,2,5,24,12,4,19710.18
8,1,1,2,9,5,2019,2,19,15,17,15,3,20,4,5,4,29651.18
8,4,5,0,1,3,2019,1,0,45,8,0,0,7,8,12,4,28593.52
8,4,1,2,3,6,2019,2,12,35,14,35,3,34,4,5,4,28118.066
8,1,0,3,1,5,2019,0,23,20,20,45,2,5,24,12,4,21875.717
8,6,1,2,3,6,2019,1,21,0,10,20,3,7,6,12,4,28883.436
5,4,1,2,21,5,2019,1,4,25,19,15,3,7,6,12,4,33027.035
5,4,1,2,21,5,2019,1,4,25,16,0,3,7,6,12,4,33013.324
8,3,1,2,27,3,2019,1,10,10,5,35,3,32,6,12,4,27063.104
5,4,0,3,6,5,2019,1,4,40,21,10,2,7,3,12,4,60831.848
5,4,2,0,15,6,2019,0,20,45,17,45,0,13,24,12,4,5221.301
5,6,1,2,18,5,2019,1,19,15,10,0,3,7,6,12,4,35904.68
5,6,1,2,27,5,2019,1,19,15,13,0,3,7,6,12,4,35572.36
8,3,2,0,1,4,2019,0,0,15,21,15,0,13,24,12,4,1976.2319
8,4,5,0,6,3,2019,1,10,25,14,5,0,7,8,12,4,21292.62
5,4,0,3,21,5,2019,1,8,15,18,55,2,7,3,12,4,55227.41
8,4,1,2,3,3,2019,1,4,25,15,5,3,7,6,12,4,34374.938
8,1,0,3,6,6,2019,2,5,25,7,0,2,14,0,3,4,39267.02
8,8,3,4,1,6,2019,0,0,15,22,45,1,19,24,12,4,8717.811
8,3,5,0,3,3,2019,1,21,35,16,50,0,34,8,12,4,15183.098
8,10,2,0,21,6,2019,0,19,35,17,0,0,13,24,12,4,1818.5852
8,6,1,2,21,3,2019,1,15,30,2,15,3,7,6,12,4,29331.781
8,2,0,3,6,6,2019,1,0,15,16,40,2,0,3,12,4,50711.043
5,4,0,3,9,6,2019,1,23,35,20,25,2,14,3,12,4,58600.29
8,4,1,2,21,3,2019,2,18,50,18,25,3,3,4,5,4,25569.918
8,1,5,0,3,3,2019,1,22,45,5,50,0,9,8,12,4,18254.12
5,4,1,2,9,6,2019,1,19,0,14,0,3,7,6,12,4,36428.223
8,3,1,2,24,6,2019,1,22,30,7,35,3,20,6,12,4,26123.959
5,4,2,0,3,4,2019,0,20,45,17,45,0,13,24,12,4,3796.9377
8,4,0,3,24,3,2019,1,20,40,8,25,2,7,3,12,4,46252.543
8,3,1,2,9,3,2019,1,22,20,7,35,3,20,6,12,4,29139.201
8,2,0,3,21,6,2019,0,17,55,15,20,2,5,24,12,4,21050.152
8,3,3,4,1,5,2019,0,4,5,2,35,1,19,24,12,4,8108.8696
8,4,5,0,6,3,2019,1,19,10,11,40,0,7,8,12,4,22849.441
8,1,5,0,1,3,2019,2,23,25,6,45,0,7,2,6,4,25304.113
8,4,1,2,27,5,2019,1,19,0,19,45,3,7,6,12,4,34917.46
8,0,0,3,3,5,2019,0,1,20,22,50,2,5,24,12,4,18812.996
8,6,1,2,6,5,2019,1,19,0,8,30,3,7,6,12,4,29976.299
8,10,0,3,18,5,2019,1,22,40,20,20,2,14,3,12,4,45453.43
8,0,2,0,12,6,2019,0,7,45,4,55,0,13,24,12,4,2662.8247
8,4,0,3,9,6,2019,1,19,10,20,25,2,14,3,12,4,40075.086
8,1,1,2,24,6,2019,2,7,40,13,20,3,42,4,5,4,26054.52
8,1,1,2,9,6,2019,2,7,40,6,50,3,9,4,5,4,33900.18
8,10,4,1,21,5,2019,0,20,5,17,45,4,8,24,12,4,13988.54
8,3,0,3,27,4,2019,0,0,5,21,25,2,5,24,12,4,19136.4
8,10,2,0,21,6,2019,0,14,20,11,30,0,13,24,12,4,2516.2668
8,1,5,0,24,3,2019,0,16,10,13,20,0,13,24,12,4,3193.7002
5,4,1,2,1,6,2019,1,19,0,19,45,3,7,6,12,4,45092.94
8,4,0,3,21,5,2019,1,10,55,9,35,2,14,3,12,4,47699.62
8,4,0,3,9,6,2019,1,14,25,20,25,2,14,3,12,4,50449.094
8,3,1,2,18,5,2019,1,21,0,7,30,3,7,6,12,4,28266.645
5,4,1,2,9,5,2019,1,4,25,22,50,3,7,6,12,4,39425.64
8,0,0,3,18,5,2019,1,10,40,22,40,2,14,3,12,4,48315.81
8,3,1,2,15,6,2019,0,17,40,14,25,3,10,24,12,4,14682.281
8,1,1,2,3,3,2019,2,19,15,5,55,3,4,4,5,4,38000.645
8,3,2,0,6,4,2019,0,3,25,0,30,0,13,24,12,4,4389.3223
8,3,2,0,9,6,2019,0,15,50,13,0,0,13,24,12,4,2234.6494
8,8,4,1,1,6,2019,0,20,5,17,45,4,8,24,12,4,15042.098
8,1,5,0,24,3,2019,0,12,45,10,0,0,13,24,12,4,3570.5706
8,3,2,0,21,5,2019,0,4,15,1,30,0,13,24,12,4,3376.774
5,4,0,3,24,3,2019,1,19,40,8,25,2,7,3,12,4,58480.633
8,1,1,2,15,5,2019,1,8,15,6,10,3,6,6,12,4,27450.055
8,1,3,4,18,3,2019,0,15,25,13,55,1,19,24,12,4,7229.713
8,4,0,3,24,3,2019,1,9,15,19,45,2,7,3,12,4,50519.445
8,4,0,3,1,5,2019,1,4,40,16,30,2,7,3,12,4,49394.88
8,6,1,2,21,5,2019,1,1,30,13,0,3,7,6,12,4,25241.043
5,4,1,2,6,3,2019,1,4,25,16,0,3,7,6,12,4,40550.156
5,4,0,3,24,3,2019,1,18,10,8,25,2,7,3,12,4,56823.33
8,6,1,2,27,3,2019,1,15,30,7,30,3,7,6,12,4,28739.9
8,4,5,0,6,3,2019,1,20,20,5,45,0,7,8,12,4,29271.629
5,4,1,2,27,6,2019,2,4,25,20,0,3,1,4,5,4,41778.02
8,1,1,2,27,3,2019,0,21,10,18,5,3,10,24,12,4,15405.3125
5,4,0,3,1,5,2019,1,8,15,20,0,2,7,3,12,4,59618.184
7,8,3,4,24,3,2019,0,14,30,13,10,1,19,24,12,4,5880.084
8,3,1,2,9,3,2019,0,14,0,10,45,3,10,24,12,4,17171.967
8,4,1,2,27,6,2019,2,12,35,21,25,3,21,4,5,4,25970.982
5,4,1,2,27,3,2019,1,19,45,18,15,3,7,6,12,4,35555.14
8,1,0,3,9,5,2019,2,23,15,5,50,2,25,9,3,4,45457.49
8,3,2,0,1,5,2019,0,22,50,20,0,0,13,24,12,4,1396.4607
8,1,1,2,3,3,2019,1,23,0,20,30,3,6,6,12,4,34384.836
8,8,3,4,1,4,2019,0,7,15,5,45,1,19,24,12,4,7259.98
5,4,0,3,24,5,2019,1,19,50,6,30,2,7,3,12,4,59532.08
8,4,1,2,6,6,2019,2,19,0,9,40,3,28,4,5,4,30553.64
8,10,0,3,21,5,2019,1,23,25,7,10,2,14,3,12,4,46779.863
5,4,5,0,21,3,2019,1,20,20,7,0,0,7,8,12,4,17096.514
8,3,1,2,1,6,2019,1,16,10,7,35,3,20,6,12,4,30304.156
8,3,0,3,6,6,2019,1,23,45,19,20,2,20,3,12,4,45054.543
8,10,0,3,18,5,2019,1,10,45,7,10,2,14,3,12,4,46788.145
8,8,3,4,24,5,2019,0,14,45,13,15,1,19,24,12,4,5351.679
8,3,1,2,21,4,2019,1,12,30,7,15,3,33,6,12,4,27719.854
8,3,0,3,12,6,2019,0,0,50,22,15,2,5,24,12,4,18062.635
8,1,3,4,6,3,2019,2,14,50,1,35,1,0,17,9,4,21512.213
8,3,2,0,24,4,2019,0,6,50,4,0,0,13,24,12,4,4537.951
8,6,1,2,18,5,2019,1,19,0,10,0,3,7,6,12,4,28039.873
8,0,0,3,1,4,2019,2,23,30,15,10,2,25,9,3,4,46573.273
